ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Margen_Ganancia,Categoria_Ventas,Clasificacion_Compra,Estado_Pedido,NuevaColumna
10197,45,118.32,6,5324.4,26/11/2018,659,Shipped,Classic Cars,136,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,0.0,Mediana,Distante,Completado,5324.4
10222,49,122.4,12,5997.6,19/02/2019,575,Shipped,Classic Cars,136,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,0.0,Mediana,Distante,Completado,5997.6
10248,20,145.52,3,2910.4,07/05/2019,499,Cancelled,Classic Cars,136,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Retrasado,2910.4
10261,27,125.12,1,3378.24,17/06/2019,459,Shipped,Classic Cars,136,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,-1.3461072951787444e-16,Pequeña,Distante,Completado,3378.2400000000002
10273,30,116.96,4,3508.8,21/07/2019,426,Shipped,Classic Cars,136,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,1.2960195818697678e-16,Pequeña,Distante,Completado,3508.7999999999997
10283,25,119.68,6,2992.0,20/08/2019,397,Shipped,Classic Cars,136,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,0.0,Pequeña,Distante,Completado,2992.0
10295,24,142.8,1,3427.2,10/09/2019,377,Shipped,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,-1.326877190961905e-16,Pequeña,Distante,Completado,3427.2000000000003
10307,22,122.4,9,2692.8,14/10/2019,344,Shipped,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,0.0,Pequeña,Distante,Completado,2692.8
10316,33,125.12,17,4128.96,01/11/2019,327,Shipped,Classic Cars,136,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,0.0,Pequeña,Distante,Completado,4128.96
10325,47,64.93,6,3051.71,05/11/2019,324,Shipped,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,-1.4901394656978026e-16,Pequeña,Distante,Completado,3051.7100000000005
10337,25,48.05,8,1201.25,21/11/2019,309,Shipped,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Small,0.0,Pequeña,Distante,Completado,1201.25
10350,26,75.47,5,1962.22,02/12/2019,299,Shipped,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1962.22
10359,48,54.68,6,2624.64,15/12/2019,287,Shipped,Classic Cars,136,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,0.0,Pequeña,Distante,Completado,2624.64
10373,39,103.75,3,4046.25,31/01/2020,241,Shipped,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium,0.0,Pequeña,Distante,Completado,4046.25
10395,32,105.33,2,3370.56,17/03/2020,196,Shipped,Classic Cars,136,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium,0.0,Pequeña,Distante,Completado,3370.56
10400,64,150.96,9,9661.44,01/04/2020,182,Shipped,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Large,0.0,Mediana,Distante,Completado,9661.44
10414,19,145.52,3,2764.88,06/05/2020,148,On Hold,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,0.0,Pequeña,Distante,En Proceso,2764.88
10103,42,128.53,4,5398.26,29/01/2018,977,Shipped,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,0.0,Mediana,Distante,Completado,5398.26
10114,31,138.88,8,4305.28,01/04/2018,916,Shipped,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,0.0,Pequeña,Distante,Completado,4305.28
10126,22,152.17,4,3347.74,28/05/2018,860,Shipped,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium,0.0,Pequeña,Distante,Completado,3347.74
10140,26,122.62,4,3188.12,24/07/2018,804,Shipped,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,0.0,Pequeña,Distante,Completado,3188.12
10150,20,159.56,1,3191.2,19/09/2018,748,Shipped,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,0.0,Pequeña,Distante,Completado,3191.2
10164,21,168.42,2,3536.82,21/10/2018,717,Resolved,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Medium,1.2857520339922983e-16,Pequeña,Distante,Completado,3536.8199999999997
10175,33,162.51,9,5362.83,06/11/2018,702,Shipped,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,0.0,Mediana,Distante,Completado,5362.83
10183,28,122.62,1,3433.36,13/11/2018,696,Shipped,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Medium,0.0,Pequeña,Distante,Completado,3433.36
10194,26,163.99,4,4263.74,25/11/2018,685,Shipped,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,0.0,Pequeña,Distante,Completado,4263.74
10207,31,131.49,15,4076.19,09/12/2018,672,Shipped,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Medium,-1.1156186313357918e-16,Pequeña,Distante,Completado,4076.1900000000005
10217,48,146.26,4,7020.48,04/02/2019,616,Shipped,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Large,0.0,Mediana,Distante,Completado,7020.48
10229,50,128.53,9,6426.5,11/03/2019,582,Shipped,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Mediana,Distante,Completado,6426.5
10245,28,163.99,2,4591.72,04/05/2019,529,Shipped,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,0.0,Pequeña,Distante,Completado,4591.72
10259,26,155.13,12,4033.38,15/06/2019,488,Shipped,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,0.0,Pequeña,Distante,Completado,4033.38
10270,32,134.44,2,4302.08,19/07/2019,455,Shipped,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,0.0,Pequeña,Distante,Completado,4302.08
10281,44,159.56,9,7020.64,19/08/2019,425,Shipped,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Large,0.0,Mediana,Distante,Completado,7020.64
10291,30,128.53,4,3855.9,08/09/2019,406,Shipped,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,0.0,Pequeña,Distante,Completado,3855.9
10305,38,175.81,13,6680.78,13/10/2019,372,Shipped,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium,0.0,Mediana,Distante,Completado,6680.78
10313,40,166.95,7,6678.0,22/10/2019,364,Shipped,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,0.0,Mediana,Distante,Completado,6678.0
10322,46,61.99,8,2851.54,04/11/2019,352,Shipped,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,0.0,Pequeña,Distante,Completado,2851.54
10334,26,122.62,2,3188.12,19/11/2019,338,On Hold,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,0.0,Pequeña,Distante,En Proceso,3188.12
10347,27,164.0,2,4428.0,29/11/2019,329,Shipped,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,0.0,Pequeña,Distante,Completado,4428.0
10357,43,134.44,9,5780.92,10/12/2019,319,Shipped,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Mediana,Distante,Completado,5780.92
10370,35,65.63,4,2297.05,20/01/2020,279,Shipped,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,1.979701577616787e-16,Pequeña,Distante,Completado,2297.0499999999997
10391,37,46.9,7,1735.3,09/03/2020,231,Shipped,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,0.0,Pequeña,Distante,Completado,1735.3
10411,27,163.99,2,4427.73,01/05/2020,179,Shipped,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,-2.0540879903989814e-16,Pequeña,Distante,Completado,4427.7300000000005
10425,38,155.13,12,5894.94,31/05/2020,150,In Process,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,0.0,Mediana,Distante,En Proceso,5894.94
10108,33,159.55,6,5265.15,03/03/2018,971,Shipped,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,-1.7273861177230054e-16,Mediana,Distante,Completado,5265.150000000001
10122,42,180.95,10,7599.9,08/05/2018,906,Shipped,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Large,0.0,Mediana,Distante,Completado,7599.9
10135,42,190.68,7,8008.56,02/07/2018,852,Shipped,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,0.0,Mediana,Distante,Completado,8008.56
10147,48,192.62,7,9245.76,05/09/2018,788,Shipped,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Large,0.0,Mediana,Distante,Completado,9245.76
10169,30,167.33,2,5019.9,04/11/2018,729,Shipped,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,-1.8117785250162918e-16,Mediana,Distante,Completado,5019.900000000001
10181,27,200.41,14,5411.07,12/11/2018,722,Shipped,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,0.0,Mediana,Distante,Completado,5411.07
10191,21,182.9,3,3840.9,20/11/2018,715,Shipped,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,0.0,Pequeña,Distante,Completado,3840.9
10203,20,196.52,8,3930.4,02/12/2018,704,Shipped,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Pequeña,Distante,Completado,3930.4
10211,41,182.9,2,7498.9,15/01/2019,661,Shipped,Classic Cars,194,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Large,-1.2128374851950664e-16,Mediana,Distante,Completado,7498.900000000001
10225,27,167.33,9,4517.91,22/02/2019,624,Shipped,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,-2.0130872500181016e-16,Pequeña,Distante,Completado,4517.910000000001
10238,28,206.24,3,5774.72,09/04/2019,579,Shipped,Classic Cars,194,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,0.0,Mediana,Distante,Completado,5774.72
10253,24,163.44,13,3922.56,01/06/2019,527,Cancelled,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,0.0,Pequeña,Distante,Retrasado,3922.56
10266,44,208.19,14,9160.36,06/07/2019,493,Shipped,Classic Cars,194,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Large,0.0,Mediana,Distante,Completado,9160.36
10276,50,192.62,3,9631.0,02/08/2019,467,Shipped,Classic Cars,194,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Large,0.0,Mediana,Distante,Completado,9631.0
10287,21,163.44,12,3432.24,30/08/2019,440,Shipped,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,0.0,Pequeña,Distante,Completado,3432.24
10300,33,167.33,5,5521.89,04/10/2018,771,Shipped,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium,0.0,Mediana,Distante,Completado,5521.89
10310,33,210.14,10,6934.62,16/10/2019,395,Shipped,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,0.0,Mediana,Distante,Completado,6934.62
10320,31,221.81,3,6876.11,03/11/2019,378,Shipped,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,0.0,Mediana,Distante,Completado,6876.11
10329,41,71.47,5,2930.27,15/11/2019,367,Shipped,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Completado,2930.27
10341,45,79.65,2,3584.25,24/11/2019,359,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,-1.268737813730806e-16,Pequeña,Distante,Completado,3584.2500000000005
10363,33,85.39,3,2817.87,06/01/2020,317,Shipped,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,0.0,Pequeña,Distante,Completado,2817.87
10375,45,76.0,7,3420.0,03/02/2020,290,Shipped,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,0.0,Pequeña,Distante,Completado,3420.0
10389,26,99.04,4,2575.04,03/03/2020,262,Shipped,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,0.0,Pequeña,Distante,Completado,2575.04
10419,12,163.44,13,1961.28,17/05/2020,188,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,0.0,Pequeña,Distante,Completado,1961.28
10105,41,211.96,15,8690.36,11/02/2018,1015,Shipped,Classic Cars,207,S12_1108,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Large,0.0,Mediana,Distante,Completado,8690.36
10117,33,182.86,9,6034.38,16/04/2018,952,Shipped,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,0.0,Mediana,Distante,Completado,6034.38
10127,46,245.2,2,11279.2,03/06/2018,905,Shipped,Classic Cars,207,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Large,1.6126936338976671e-16,Mediana,Distante,Completado,11279.199999999999
10142,33,243.13,12,8023.29,08/08/2018,840,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,0.0,Mediana,Distante,Completado,8023.29
10153,20,245.2,11,4904.0,28/09/2018,790,Shipped,Classic Cars,207,S12_1108,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Pequeña,Distante,Completado,4904.0
10165,44,195.33,3,8594.52,22/10/2018,767,Shipped,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Large,0.0,Mediana,Distante,Completado,8594.52
10176,33,226.5,2,7474.5,06/11/2018,753,Shipped,Classic Cars,207,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Large,0.0,Mediana,Distante,Completado,7474.5
10185,21,184.94,13,3883.74,14/11/2018,746,Shipped,Classic Cars,207,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,0.0,Pequeña,Distante,Completado,3883.74
10196,47,189.1,5,8887.7,26/11/2018,735,Shipped,Classic Cars,207,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Large,2.046636816663317e-16,Mediana,Distante,Completado,8887.699999999999
10208,46,187.02,13,8602.92,02/01/2019,699,Shipped,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Large,0.0,Mediana,Distante,Completado,8602.92
10220,32,224.42,2,7181.44,12/02/2019,659,Shipped,Classic Cars,207,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Large,0.0,Mediana,Distante,Completado,7181.44
10231,42,199.49,2,8378.58,19/03/2019,625,Shipped,Classic Cars,207,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Large,0.0,Mediana,Distante,Completado,8378.58
10247,44,241.05,2,10606.2,05/05/2019,579,Shipped,Classic Cars,207,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Large,0.0,Mediana,Distante,Completado,10606.2
10272,35,166.24,2,5818.4,20/07/2019,504,Shipped,Classic Cars,207,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Medium,-1.563135401094679e-16,Mediana,Distante,Completado,5818.400000000001
10282,41,172.47,5,7071.27,20/08/2019,474,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,1.2861829653979103e-16,Mediana,Distante,Completado,7071.2699999999995
10293,46,182.86,8,8411.56,09/09/2019,455,Shipped,Classic Cars,207,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Large,-2.1624875808362022e-16,Mediana,Distante,Completado,8411.560000000001
10306,31,211.96,13,6570.76,14/10/2019,421,Shipped,Classic Cars,207,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,0.0,Mediana,Distante,Completado,6570.76
10314,38,209.88,5,7975.44,22/10/2019,414,Shipped,Classic Cars,207,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Large,0.0,Mediana,Distante,Completado,7975.44
10325,42,64.0,8,2688.0,05/11/2019,401,Shipped,Classic Cars,207,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,0.0,Pequeña,Distante,Completado,2688.0
10336,33,57.22,10,1888.26,20/11/2019,387,Shipped,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small,0.0,Pequeña,Distante,Completado,1888.26
10348,48,52.36,8,2513.28,01/11/2019,407,Shipped,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,1.809377987675325e-16,Pequeña,Distante,Completado,2513.2799999999997
10359,42,113.44,8,4764.48,15/12/2019,364,Shipped,Classic Cars,207,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,0.0,Pequeña,Distante,Completado,4764.48
10371,32,111.27,6,3560.64,23/01/2020,326,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Pequeña,Distante,Completado,3560.64
10382,34,112.46,10,3823.64,17/02/2020,302,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Pequeña,Distante,Completado,3823.64
10395,33,69.12,1,2280.96,17/03/2020,274,Shipped,Classic Cars,207,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Small,0.0,Pequeña,Distante,Completado,2280.96
10413,36,241.05,2,8677.8,05/05/2020,226,Shipped,Classic Cars,207,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Large,-2.0961411919447975e-16,Mediana,Distante,Completado,8677.800000000001
10103,27,125.74,8,3394.98,29/01/2018,1054,Shipped,Trucks and Buses,136,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,0.0,Pequeña,Distante,Completado,3394.98
10113,21,162.64,2,3415.44,26/03/2018,999,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,1.3314458777974846e-16,Pequeña,Distante,Completado,3415.4399999999996
10126,21,116.17,8,2439.57,28/05/2018,937,Shipped,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,0.0,Pequeña,Distante,Completado,2439.57
10140,38,127.1,8,4829.8,24/07/2018,881,Shipped,Trucks and Buses,136,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,0.0,Pequeña,Distante,Completado,4829.8
